Time	Type	Set	L Dia X [px]	L Dia Y [px]
893554048	SMP	1	76.04	66.61
893574010	SMP	1	76.21	67.49
893594031	SMP	1	75.55	65.86
893613988	SMP	1	75.90	66.49
893634009	SMP	1	74.78	66.48
893653972	SMP	1	75.62	66.50
893673989	SMP	1	75.75	66.45
893693947	SMP	1	75.95	66.52
893713974	SMP	1	74.75	65.44
893733927	SMP	1	76.83	66.57
893753949	SMP	1	75.60	66.50
893773913	SMP	1	75.64	66.41
893793933	SMP	1	75.59	67.51
893813894	SMP	1	75.65	66.57
893833914	SMP	1	75.87	67.41
893853870	SMP	1	76.58	68.36
893873901	SMP	1	75.81	66.56
893893851	SMP	1	75.83	67.35
893913873	SMP	1	75.79	66.60
893933830	SMP	1	75.60	67.47
893953856	SMP	1	75.89	66.43
893973812	SMP	1	75.81	66.48
893993839	SMP	1	76.52	67.41
894013796	SMP	1	75.62	66.44
894033818	SMP	1	76.52	67.32
894053771	SMP	1	75.71	65.65
894073799	SMP	1	75.70	65.46
894093758	SMP	1	75.81	65.79
894113777	SMP	1	75.58	65.49
894133733	SMP	1	75.99	64.45
894153760	SMP	1	75.67	65.53
894173721	SMP	1	75.73	66.41
894193733	SMP	1	74.60	66.30
894213699	SMP	1	76.08	65.47
894233719	SMP	1	75.63	65.32
894253675	SMP	1	75.52	65.60
894273702	SMP	1	75.84	65.44
894293660	SMP	1	75.52	65.55
894313684	SMP	1	74.61	66.41
894333636	SMP	1	76.39	66.44
894353656	SMP	1	75.60	66.33
894373622	SMP	1	73.91	65.42
894393638	SMP	1	74.66	66.65
894413602	SMP	1	75.37	65.65
894433623	SMP	1	74.63	65.55
894453577	SMP	1	75.64	66.25
894473598	SMP	1	75.53	66.45
894493559	SMP	1	74.50	66.50
894513587	SMP	1	75.65	65.61
894533539	SMP	1	75.36	65.39
894553559	SMP	1	75.49	65.64
894573522	SMP	1	75.58	65.52
894593545	SMP	1	75.73	66.54
894613496	SMP	1	75.91	66.42
894633525	SMP	1	75.72	65.54
894653485	SMP	1	76.64	65.68
894673502	SMP	1	75.78	66.55
894693459	SMP	1	75.82	66.52
894713487	SMP	1	74.59	66.55
894733442	SMP	1	75.65	66.50
894753465	SMP	1	75.96	65.79
894773422	SMP	1	75.99	65.71
894793448	SMP	1	75.88	66.42
894813405	SMP	1	75.78	66.45
894833427	SMP	1	75.89	66.47
894853393	SMP	1	75.92	66.70
894873405	SMP	1	75.58	66.54
894893359	SMP	1	75.68	66.43
894913386	SMP	1	75.80	66.38
894933347	SMP	1	76.26	66.52
894953368	SMP	1	74.96	66.38
894973323	SMP	1	74.40	66.58
894993347	SMP	1	76.32	65.47
895013305	SMP	1	74.53	66.46
895033327	SMP	1	75.67	66.60
895053287	SMP	1	75.66	66.53
895073307	SMP	1	76.52	66.62
895093266	SMP	1	75.78	66.73
895113288	SMP	1	75.49	66.75
895133246	SMP	1	76.54	66.56
895153269	SMP	1	75.47	64.84
895173226	SMP	1	75.47	66.47
895193249	SMP	1	75.25	67.25
895213209	SMP	1	75.75	66.56
895233229	SMP	1	74.44	66.42
895253188	SMP	1	76.50	66.66
895273212	SMP	1	75.98	66.54
895293171	SMP	1	76.45	66.59
895313190	SMP	1	76.27	66.59
895333146	SMP	1	75.74	66.49
895353172	SMP	1	76.52	67.21
895373131	SMP	1	75.81	66.61
895393152	SMP	1	75.47	66.64
895413109	SMP	1	75.90	66.63
895433131	SMP	1	76.47	66.54
895453089	SMP	1	75.67	66.51
895473111	SMP	1	75.64	66.55
895493072	SMP	1	75.73	66.70
895513093	SMP	1	75.74	66.65
895533060	SMP	1	74.46	66.49
895553069	SMP	1	75.69	66.76
895573034	SMP	1	76.21	66.40
895593056	SMP	1	75.89	66.70
895613015	SMP	1	75.80	68.15
895633033	SMP	1	75.64	66.55
895652993	SMP	1	74.76	66.52
895673015	SMP	1	75.71	66.54
