Time	Type	Set	L Dia X [px]	L Dia Y [px]
8227453434	SMP	1	74,14	71,49
8227473455	SMP	1	75,35	72,15
8227493415	SMP	1	74,59	72,18
8227513436	SMP	1	73,28	71,41
8227533395	SMP	1	73,19	71,46
8227553418	SMP	1	75,43	70,52
8227573375	SMP	1	75,38	71,45
8227593398	SMP	1	73,82	72,19
8227613356	SMP	1	73,77	71,19
8227633377	SMP	1	72,99	71,58
8227653336	SMP	1	74,13	71,56
8227673357	SMP	1	74,60	71,42
8227693317	SMP	1	74,29	71,58
8227713338	SMP	1	73,02	70,73
8227733298	SMP	1	74,94	71,15
8227753328	SMP	1	74,81	72,21
8227773277	SMP	1	72,99	72,36
8227793301	SMP	1	72,80	71,21
8227813257	SMP	1	72,84	71,19
8227833280	SMP	1	73,62	71,57
8227853237	SMP	1	73,46	72,50
8227873261	SMP	1	74,29	72,48
8227893220	SMP	1	74,04	70,68
8227913240	SMP	1	74,51	71,45
8227933201	SMP	1	75,46	72,19
8227953222	SMP	1	74,52	71,58
8227973180	SMP	1	75,28	73,25
8227993202	SMP	1	74,02	72,16
8228013160	SMP	1	74,69	72,41
8228033182	SMP	1	75,52	71,54
8228053147	SMP	1	75,23	72,38
8228073162	SMP	1	73,67	73,06
8228093121	SMP	1	73,79	72,46
8228113143	SMP	1	74,43	71,77
8228133102	SMP	1	75,47	73,38
8228153123	SMP	1	73,77	71,99
8228173083	SMP	1	74,61	73,16
8228193104	SMP	1	74,30	72,45
8228213064	SMP	1	73,69	73,19
8228233085	SMP	1	73,54	71,58
8228253045	SMP	1	75,57	72,31
8228273064	SMP	1	74,42	70,32
8228293023	SMP	1	75,24	72,44
8228313044	SMP	1	74,85	72,05
8228333004	SMP	1	74,51	72,69
8228353023	SMP	1	75,52	71,40
8228372983	SMP	1	73,76	72,51
8228393006	SMP	1	73,33	71,79
8228412964	SMP	1	74,46	72,19
8228432986	SMP	1	74,51	71,74
8228452945	SMP	1	71,91	72,58
8228472969	SMP	1	74,50	72,68
8228492926	SMP	1	74,97	71,46
8228512949	SMP	1	74,38	71,52
8228532906	SMP	1	74,14	73,36
8228552927	SMP	1	73,55	70,57
8228572885	SMP	1	0,00	0,00
8228592908	SMP	1	0,00	0,00
8228612866	SMP	1	0,00	0,00
8228632888	SMP	1	0,00	0,00
